type,id,category,file,source,score
unit,warp_prism,deploy_move,PhasePrism_Yes04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Protoss/PhasePrism/PhasePrism_Yes04.ogg,155
unit,warp_prism,deploy_move,PhasePrism_Yes05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Protoss/PhasePrism/PhasePrism_Yes05.ogg,155
unit,warp_prism,deploy_move,PhasePrism_Yes06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Protoss/PhasePrism/PhasePrism_Yes06.ogg,155
unit,warp_prism,deploy_move,PhasePrism_Yes07.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Protoss/PhasePrism/PhasePrism_Yes07.ogg,155
unit,phoenix,deploy_move,Phoenix_What04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_What04.ogg,205
unit,phoenix,deploy_move,Phoenix_What05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_What05.ogg,205
unit,phoenix,deploy_move,Phoenix_What06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_What06.ogg,205
unit,phoenix,deploy_move,Phoenix_Yes00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Yes00.ogg,205
unit,phoenix,deploy_move,Phoenix_Yes01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Yes01.ogg,205
unit,phoenix,deploy_move,Phoenix_Yes02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Yes02.ogg,205
unit,phoenix,deploy_move,Phoenix_Yes03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Yes03.ogg,205
unit,phoenix,deploy_move,Phoenix_Yes04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Yes04.ogg,205
unit,phoenix,deploy_move,Phoenix_Yes05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Yes05.ogg,205
unit,phoenix,deploy_move,Phoenix_Yes06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Yes06.ogg,205
unit,phoenix,attack,Phoenix_Attack00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Attack00.ogg,205
unit,phoenix,attack,Phoenix_Attack01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Attack01.ogg,205
unit,phoenix,attack,Phoenix_Attack02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Attack02.ogg,205
unit,phoenix,attack,Phoenix_Attack03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Attack03.ogg,205
unit,phoenix,attack,Phoenix_Attack04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Attack04.ogg,205
unit,phoenix,attack,Phoenix_Attack05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Attack05.ogg,205
unit,phoenix,attack,Phoenix_Attack06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Phoenix/Phoenix_Attack06.ogg,205
unit,phoenix,death,PhoenixDeath1.wav,TMG_CANDIDATES/mods/war3.sc2mod/base.sc2assets/Assets/Sounds/Units/Human/Phoenix/PhoenixDeath1.wav,105
unit,void_ray,deploy_move,VoidRay_What03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_What03.ogg,205
unit,void_ray,deploy_move,VoidRay_What04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_What04.ogg,205
unit,void_ray,deploy_move,VoidRay_Yes00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Yes00.ogg,205
unit,void_ray,deploy_move,VoidRay_Yes01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Yes01.ogg,205
unit,void_ray,deploy_move,VoidRay_Yes02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Yes02.ogg,205
unit,void_ray,deploy_move,VoidRay_Yes03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Yes03.ogg,205
unit,void_ray,deploy_move,VoidRay_Yes04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Yes04.ogg,205
unit,void_ray,deploy_move,VoidRay_Yes05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Yes05.ogg,205
unit,void_ray,deploy_move,VoidRay_Yes06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Yes06.ogg,205
unit,void_ray,deploy_move,VoidRay_Yes07.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Yes07.ogg,205
unit,void_ray,attack,VoidRay_Attack00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Attack00.ogg,205
unit,void_ray,attack,VoidRay_Attack01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Attack01.ogg,205
unit,void_ray,attack,VoidRay_Attack02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Attack02.ogg,205
unit,void_ray,attack,VoidRay_Attack03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Attack03.ogg,205
unit,void_ray,attack,VoidRay_Attack04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Attack04.ogg,205
unit,void_ray,attack,VoidRay_Attack05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Attack05.ogg,205
unit,void_ray,attack,VoidRay_Attack06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_Attack06.ogg,205
unit,void_ray,death,VoidRay_NeuralParasiteDeath00.wav,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/VoidRay/VoidRay_NeuralParasiteDeath00.wav,85
unit,tempest,deploy_move,TempestVoid_What04.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_What04.ogg,100
unit,tempest,deploy_move,TempestVoid_What05.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_What05.ogg,100
unit,tempest,deploy_move,TempestVoid_What06.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_What06.ogg,100
unit,tempest,deploy_move,TempestVoid_Yes00.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Yes00.ogg,100
unit,tempest,deploy_move,TempestVoid_Yes01.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Yes01.ogg,100
unit,tempest,deploy_move,TempestVoid_Yes02.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Yes02.ogg,100
unit,tempest,deploy_move,TempestVoid_Yes03.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Yes03.ogg,100
unit,tempest,deploy_move,TempestVoid_Yes04.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Yes04.ogg,100
unit,tempest,deploy_move,TempestVoid_Yes05.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Yes05.ogg,100
unit,tempest,deploy_move,TempestVoid_Yes06.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Yes06.ogg,100
unit,tempest,attack,TempestVoid_Attack00.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Attack00.ogg,100
unit,tempest,attack,TempestVoid_Attack01.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Attack01.ogg,100
unit,tempest,attack,TempestVoid_Attack02.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Attack02.ogg,100
unit,tempest,attack,TempestVoid_Attack03.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Attack03.ogg,100
unit,tempest,attack,TempestVoid_Attack04.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Attack04.ogg,100
unit,tempest,attack,TempestVoid_Attack05.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Attack05.ogg,100
unit,tempest,attack,TempestVoid_Attack06.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/TempestVoid_Attack06.ogg,100
unit,carrier,deploy_move,Carrier_What04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_What04.ogg,205
unit,carrier,deploy_move,Carrier_What05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_What05.ogg,205
unit,carrier,deploy_move,Carrier_Yes00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Yes00.ogg,205
unit,carrier,deploy_move,Carrier_Yes01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Yes01.ogg,205
unit,carrier,deploy_move,Carrier_Yes02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Yes02.ogg,205
unit,carrier,deploy_move,Carrier_Yes03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Yes03.ogg,205
unit,carrier,deploy_move,Carrier_Yes04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Yes04.ogg,205
unit,carrier,deploy_move,Carrier_Yes05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Yes05.ogg,205
unit,carrier,deploy_move,Carrier_Yes06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Yes06.ogg,205
unit,carrier,deploy_move,Carrier_Yes07.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Yes07.ogg,205
unit,carrier,attack,Carrier_Attack00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Attack00.ogg,205
unit,carrier,attack,Carrier_Attack01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Attack01.ogg,205
unit,carrier,attack,Carrier_Attack02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Attack02.ogg,205
unit,carrier,attack,Carrier_Attack03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Attack03.ogg,205
unit,carrier,attack,Carrier_Attack04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Attack04.ogg,205
unit,carrier,attack,Carrier_Attack05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_Attack05.ogg,205
unit,carrier,death,Carrier_NeuralParasiteDeath00.wav,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Carrier/Carrier_NeuralParasiteDeath00.wav,85
unit,mothership,deploy_move,Mothership_What05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_What05.ogg,205
unit,mothership,deploy_move,Mothership_What06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_What06.ogg,205
unit,mothership,deploy_move,Mothership_Yes00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Yes00.ogg,205
unit,mothership,deploy_move,Mothership_Yes01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Yes01.ogg,205
unit,mothership,deploy_move,Mothership_Yes02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Yes02.ogg,205
unit,mothership,deploy_move,Mothership_Yes03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Yes03.ogg,205
unit,mothership,deploy_move,Mothership_Yes04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Yes04.ogg,205
unit,mothership,deploy_move,Mothership_Yes05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Yes05.ogg,205
unit,mothership,deploy_move,Mothership_Yes06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Yes06.ogg,205
unit,mothership,deploy_move,Mothership_Yes07.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Yes07.ogg,205
unit,mothership,attack,Mothership_Attack00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Attack00.ogg,205
unit,mothership,attack,Mothership_Attack01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Attack01.ogg,205
unit,mothership,attack,Mothership_Attack02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Attack02.ogg,205
unit,mothership,attack,Mothership_Attack03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Attack03.ogg,205
unit,mothership,attack,Mothership_Attack04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Attack04.ogg,205
unit,mothership,attack,Mothership_Attack05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Attack05.ogg,205
unit,mothership,death,Mothership_Death00.wav,TMG_CANDIDATES/mods/liberty.sc2mod/enus.sc2assets/LocalizedData/Sounds/ProtossUnitVO/Mothership/Mothership_Death00.wav,205
unit,dragoon,deploy_move,DragoonVoid_What04.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_What04.ogg,170
unit,dragoon,deploy_move,DragoonVoid_What05.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_What05.ogg,170
unit,dragoon,deploy_move,DragoonVoid_What06.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_What06.ogg,170
unit,dragoon,deploy_move,DragoonVoid_What07.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_What07.ogg,170
unit,dragoon,deploy_move,DragoonVoid_Yes00.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Yes00.ogg,170
unit,dragoon,deploy_move,DragoonVoid_Yes01.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Yes01.ogg,170
unit,dragoon,deploy_move,DragoonVoid_Yes02.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Yes02.ogg,170
unit,dragoon,deploy_move,DragoonVoid_Yes03.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Yes03.ogg,170
unit,dragoon,deploy_move,DragoonVoid_Yes04.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Yes04.ogg,170
unit,dragoon,deploy_move,DragoonVoid_Yes05.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Yes05.ogg,170
unit,dragoon,attack,DragoonVoid_Attack00.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Attack00.ogg,170
unit,dragoon,attack,DragoonVoid_Attack01.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Attack01.ogg,170
unit,dragoon,attack,DragoonVoid_Attack02.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Attack02.ogg,170
unit,dragoon,attack,DragoonVoid_Attack03.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Attack03.ogg,170
unit,dragoon,attack,DragoonVoid_Attack04.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Attack04.ogg,170
unit,dragoon,attack,DragoonVoid_Attack05.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Attack05.ogg,170
unit,dragoon,attack,DragoonVoid_Attack06.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/enus.sc2assets/LocalizedData/Sounds/VO/Protoss/DragoonVoid_Attack06.ogg,170
unit,dragoon,death,Dragoon_Death02.wav,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Dragoon_Death02.wav,135
unit,dragoon,death,Dragoon_Death03.wav,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Dragoon_Death03.wav,135
unit,dragoon,death,Dragoon_Death04.wav,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Dragoon_Death04.wav,135
unit,dragoon,death,Dragoon_Death05.wav,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Dragoon_Death05.wav,135
unit,reaver,deploy_move,Reaver_Ready00.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Ready00.ogg,135
unit,reaver,deploy_move,Reaver_What00.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_What00.ogg,135
unit,reaver,deploy_move,Reaver_What01.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_What01.ogg,135
unit,reaver,deploy_move,Reaver_What02.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_What02.ogg,135
unit,reaver,deploy_move,Reaver_What04.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_What04.ogg,135
unit,reaver,deploy_move,Reaver_Yes00.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Yes00.ogg,135
unit,reaver,deploy_move,Reaver_Yes01.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Yes01.ogg,135
unit,reaver,deploy_move,Reaver_Yes02.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Yes02.ogg,135
unit,reaver,deploy_move,Reaver_Yes03.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Yes03.ogg,135
unit,reaver,attack,Reaver_Attack00.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Attack00.ogg,135
unit,reaver,attack,Reaver_Attack01.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Attack01.ogg,135
unit,reaver,attack,Reaver_Attack02.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Attack02.ogg,135
unit,reaver,attack,Reaver_Attack03.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Attack03.ogg,135
unit,reaver,attack,Reaver_Attack04.ogg,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Attack04.ogg,135
unit,reaver,death,Reaver_Death00.wav,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Death00.wav,135
unit,reaver,death,Reaver_Death01.wav,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Death01.wav,135
unit,reaver,death,Reaver_Death02.wav,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Death02.wav,135
unit,reaver,death,Reaver_Death03.wav,TMG_CANDIDATES/campaigns/void.sc2campaign/base.sc2assets/Assets/Sounds/Reaver_Death03.wav,135
unit,corsair,deploy_move,Corsair_What00.ogg,TMG_CANDIDATES/campaigns/liberty.sc2campaign/enus.sc2assets/LocalizedData/Sounds/ProtossVO/CampaignUnits/Corsair/Corsair_What00.ogg,200
unit,corsair,deploy_move,Corsair_What01.ogg,TMG_CANDIDATES/campaigns/liberty.sc2campaign/enus.sc2assets/LocalizedData/Sounds/ProtossVO/CampaignUnits/Corsair/Corsair_What01.ogg,200
unit,corsair,deploy_move,Corsair_What02.ogg,TMG_CANDIDATES/campaigns/liberty.sc2campaign/enus.sc2assets/LocalizedData/Sounds/ProtossVO/CampaignUnits/Corsair/Corsair_What02.ogg,200
unit,corsair,deploy_move,Corsair_What03.ogg,TMG_CANDIDATES/campaigns/liberty.sc2campaign/enus.sc2assets/LocalizedData/Sounds/ProtossVO/CampaignUnits/Corsair/Corsair_What03.ogg,200
unit,corsair,deploy_move,Corsair_Yes00.ogg,TMG_CANDIDATES/campaigns/liberty.sc2campaign/enus.sc2assets/LocalizedData/Sounds/ProtossVO/CampaignUnits/Corsair/Corsair_Yes00.ogg,200
unit,corsair,deploy_move,Corsair_Yes01.ogg,TMG_CANDIDATES/campaigns/liberty.sc2campaign/enus.sc2assets/LocalizedData/Sounds/ProtossVO/CampaignUnits/Corsair/Corsair_Yes01.ogg,200
unit,corsair,deploy_move,Corsair_Yes02.ogg,TMG_CANDIDATES/campaigns/liberty.sc2campaign/enus.sc2assets/LocalizedData/Sounds/ProtossVO/CampaignUnits/Corsair/Corsair_Yes02.ogg,200
unit,corsair,deploy_move,Corsair_Yes03.ogg,TMG_CANDIDATES/campaigns/liberty.sc2campaign/enus.sc2assets/LocalizedData/Sounds/ProtossVO/CampaignUnits/Corsair/Corsair_Yes03.ogg,200
unit,corsair,deploy_move,Corsair_Yes04.ogg,TMG_CANDIDATES/campaigns/liberty.sc2campaign/enus.sc2assets/LocalizedData/Sounds/ProtossVO/CampaignUnits/Corsair/Corsair_Yes04.ogg,200
