asset_path,sha256,unit_audio_id,runtime_roles
audio/units/hellion/attack/Hellion_Attack00.ogg,abd1f753cdc71599e2687bdf3d79d78eaca996383c400032cca7a316268c44f6,hellion,attack
audio/units/hellion/attack/Hellion_Attack01.ogg,487eb6718a71299d661fb620f46ce864a01284159a69e8587de70ae3daa6ac40,hellion,attack
audio/units/hellion/attack/Hellion_Attack02.ogg,ce6cb2816c9de8667ee48218b1ccaf2ebde8abba11f79c1be32165e424bcad0a,hellion,attack
audio/units/hellion/attack/Hellion_Attack03.ogg,42465c3218986455c663dd61291a0e2d6999b2a802374706bd97eb29acbf3136,hellion,attack
audio/units/hellion/attack/Hellion_Attack04.ogg,4465c327a071671e866b63a899f6291967590f1fb09cacdfec7690d766a6ab16,hellion,attack
audio/units/hellion/attack/Hellion_Attack05.ogg,ad46a8eb0d451f4d4142614d79d73ad88200c6b94f91241162de8af3f812efb9,hellion,attack
audio/units/hellion/attack/Hellion_Attack06.ogg,c539444e50d537eb2f188434d7788c9d9bf23721e780aaf713da3c51bcd49bca,hellion,attack
audio/units/hellion/chatter/Hellion_Pissed00.ogg,a39960f6a525ccc1c5facd4a68354ccb2e1bc3253f39f3e6dcfca878904fdf2b,hellion,chatter
audio/units/hellion/chatter/Hellion_Pissed01.ogg,77d7d0dec372e30f824ddaa588db192f6ffdef6df5ea05960dd8fcda4e1b58f9,hellion,chatter
audio/units/hellion/chatter/Hellion_Pissed02.ogg,95346ac6c1aeb2dd59048493064bd599ebcfd27265d1153bb429e07bcf4ffcfd,hellion,chatter
audio/units/hellion/chatter/Hellion_Pissed03.ogg,080c94829c7b25ec05e05ad60c6e0c5b807df9d96bec2ad74003c0a98c5251e7,hellion,chatter
audio/units/hellion/chatter/Hellion_Pissed04.ogg,5e5012be38a34e9e2ebb963a3b4a6289bc0e0224751a963090bc59f79825b868,hellion,chatter
audio/units/hellion/chatter/Hellion_Pissed05.ogg,5c9ac71beb982d2b079a3edef0288bafe243b7a0b93b994a020bad727ffada67,hellion,chatter
audio/units/hellion/chatter/Hellion_Pissed06.ogg,7f2aac7a93c882838ec52dc9ea08a45046cd498c40f2312119109757af9e988c,hellion,chatter
audio/units/hellion/chatter/Hellion_Pissed07.ogg,8aa22cd9a31ea53d363266bde5345ae383241376cbe2a4a376e4aecf521e91d1,hellion,chatter
audio/units/hellion/chatter/Hellion_Pissed08.ogg,3f8cb7d134b1e9825e37e5376f9830238d689d056bcf9e961c79d1ae0d9f80cf,hellion,chatter
audio/units/hellion/chatter/Hellion_Pissed09.ogg,ce4266182a19c0f507790d3db35b6492bb86a5ed0c7a0fdb68fbdceb3a2c5280,hellion,chatter
audio/units/hellion/chatter/Hellion_Pissed10.ogg,00baf2a4436626d7b9f8b7c079d5462a5da623bdaf6b9504a5cae61046162104,hellion,chatter
audio/units/hellion/death/Hellion_Death02.wav,e956091a862b2ee3f69a40373ca6493a579b1cf797e1f449cb9d5561c7942563,hellion,death
audio/units/hellion/death/Hellion_Death03.wav,dd7a27a817a7735a94c2fa928a48a8ee0d7f5de0fe2b3d64f58e21d10e6c60c6,hellion,death
audio/units/hellion/death/Hellion_Death04.wav,62e560126b69b334732fe8ce645cf1c7dddfc0ed7933c0f6526f93e7e679175a,hellion,death
audio/units/hellion/death/Hellion_Death05.wav,3df104fa490222ea2663efe9a921c45c1e015ed6fd86ec8c43c2b569a1bc2f9f,hellion,death
audio/units/hellion/deploy_move/Hellion_Yes02.ogg,53ab4fea5784afe5bff217bce252f01ebb3bb1719fd47d0b72560ab5b6b4a25e,hellion,move
audio/units/hellion/deploy_move/Hellion_Yes03.ogg,db2c47f4d7c078e0f55e494427494f26f6d3ea802e6f177613e6dd87aa3ed57d,hellion,move
audio/units/hellion/deploy_move/Hellion_Yes04.ogg,3757f71eec58f83a438e86f6abc7b8d0b672d4c6fe153f339725ffa9601cf1b1,hellion,move
audio/units/hellion/deploy_move/Hellion_Yes05.ogg,ba6c7b2804ba6307c0b09734f2188bbc40395815a0caa413d891e4ad7573e626,hellion,move
audio/units/hellion/deploy_move/Hellion_Yes06.ogg,dd260ecc80b9373a203812a0e636ae4b7aeeeab06f9718c04ca463c66d1d7db2,hellion,move
audio/units/hellion/deploy_move/Hellion_Yes07.ogg,3224819b12f463fd9a1eeebda44f576e7379d7018f23f495ad81e4bc82097cce,hellion,move
audio/units/hellion/deploy_move/Hellion_Yes08.ogg,d62b43015ac8d8ff74b00a1128f4fc9d3bf750557b79e2f8d31846ef8a985a7f,hellion,move
audio/units/hellion/deploy_move/Hellion_Yes09.ogg,2879c0a5245a13a55c7e69a988f976d0dfce52b70415dca12b32c3ba4be7fdb1,hellion,move
audio/units/hellion/deploy_move/Hellion_Yes10.ogg,a149acf323e5cf35a2a9fddd056b721925ea67d27e5b109a940bbf54a5312611,hellion,move
audio/units/hellion/deploy_move/Hellion_Yes11.ogg,156c36527d41dc2d4b5446c7e72709a87490492df921b89c0f87d15e752ac20c,hellion,move
audio/units/hybrid_behemoth/attack/Hybrid_Attack00.ogg,cf0cbb77d19bddcc82fbdc51af80d7f7ccaed75f8beecfabcb8246828c10c53c,hybrid_behemoth,attack
audio/units/hybrid_behemoth/attack/Hybrid_Attack01.ogg,29354240f0d8606a48feb4ce488d52ca5dac4995a5497f6d385f0e8013ba6644,hybrid_behemoth,attack
audio/units/hybrid_behemoth/attack/Hybrid_Attack02.ogg,be325b9f312843f77716ffba6fb543139b86a9b82791ef2d47ff2a00485edb2b,hybrid_behemoth,attack
audio/units/hybrid_behemoth/attack/Hybrid_Attack03.ogg,6531f4a758b3cb9bf657dc5ba6d1ca9ff7dbc61fdebe78ee43ec140a3a5283df,hybrid_behemoth,attack
audio/units/hybrid_behemoth/death/Hybrid_Death00.wav,059effb11cdb9f4690c0d98eb05009f1b4b5b37b531d1d7a6b41718614617b41,hybrid_behemoth,death
audio/units/hybrid_behemoth/death/Hybrid_Death01.wav,a0537e219b609711086dd5f07080ad61d6bf4468f81525ae11a7ba571553094f,hybrid_behemoth,death
audio/units/hybrid_behemoth/deploy_move/Hybrid_Ready00.ogg,83aea0af70c71a71874529b5fcb65ed3e5f6548ee4040312271cca0e00fea55c,hybrid_behemoth,move
audio/units/hybrid_behemoth/deploy_move/Hybrid_What00.ogg,529c0925b769f4aa51f1f1a121e2da34bf6896db41ff806d6dfaac91b7bbae07,hybrid_behemoth,move
audio/units/hybrid_behemoth/deploy_move/Hybrid_What01.ogg,4f362299fef52a54d0d09e974713b27055eed5afc2df17f46cbd38ba74c06ec1,hybrid_behemoth,move
audio/units/hybrid_behemoth/deploy_move/Hybrid_What02.ogg,c64359e8b6e799d05a89b88dd7132aa061fb5468024cf73e133469e95fbaf816,hybrid_behemoth,move
audio/units/hybrid_behemoth/deploy_move/Hybrid_What03.ogg,134902fe5238198479a3b2a72aed0ed060da9f2a6ec1a95ddec88a7ba5419610,hybrid_behemoth,move
audio/units/hybrid_behemoth/deploy_move/Hybrid_Yes00.ogg,162bea98f41da1345200a4351f38ece9a643b06658264d641dde3e6bcc353493,hybrid_behemoth,move
audio/units/hybrid_behemoth/deploy_move/Hybrid_Yes01.ogg,ab4d6977b841946d3cfb274064be1152f38076ea88e322777ba739a7179c1874,hybrid_behemoth,move
audio/units/hybrid_behemoth/deploy_move/Hybrid_Yes02.ogg,0ff4fd161acab77c5883898a4d70e57ca6376c45a57b6d344cfddcc4b738945f,hybrid_behemoth,move
audio/units/hybrid_behemoth/deploy_move/Hybrid_Yes03.ogg,ab61bd223196608c2679f9cdcfe0b60c8b0833b83fd898d4aa73860fb5935c5a,hybrid_behemoth,move
audio/units/hybrid_destroyer/attack/Hybrid_Attack00.ogg,cf0cbb77d19bddcc82fbdc51af80d7f7ccaed75f8beecfabcb8246828c10c53c,hybrid_destroyer,attack
audio/units/hybrid_destroyer/attack/Hybrid_Attack01.ogg,29354240f0d8606a48feb4ce488d52ca5dac4995a5497f6d385f0e8013ba6644,hybrid_destroyer,attack
audio/units/hybrid_destroyer/attack/Hybrid_Attack02.ogg,be325b9f312843f77716ffba6fb543139b86a9b82791ef2d47ff2a00485edb2b,hybrid_destroyer,attack
audio/units/hybrid_destroyer/attack/Hybrid_Attack03.ogg,6531f4a758b3cb9bf657dc5ba6d1ca9ff7dbc61fdebe78ee43ec140a3a5283df,hybrid_destroyer,attack
audio/units/hybrid_destroyer/death/Hybrid_Death00.wav,059effb11cdb9f4690c0d98eb05009f1b4b5b37b531d1d7a6b41718614617b41,hybrid_destroyer,death
audio/units/hybrid_destroyer/death/Hybrid_Death01.wav,a0537e219b609711086dd5f07080ad61d6bf4468f81525ae11a7ba571553094f,hybrid_destroyer,death
audio/units/hybrid_destroyer/deploy_move/Hybrid_Ready00.ogg,83aea0af70c71a71874529b5fcb65ed3e5f6548ee4040312271cca0e00fea55c,hybrid_destroyer,move
audio/units/hybrid_destroyer/deploy_move/Hybrid_What00.ogg,529c0925b769f4aa51f1f1a121e2da34bf6896db41ff806d6dfaac91b7bbae07,hybrid_destroyer,move
audio/units/hybrid_destroyer/deploy_move/Hybrid_What01.ogg,4f362299fef52a54d0d09e974713b27055eed5afc2df17f46cbd38ba74c06ec1,hybrid_destroyer,move
audio/units/hybrid_destroyer/deploy_move/Hybrid_What02.ogg,c64359e8b6e799d05a89b88dd7132aa061fb5468024cf73e133469e95fbaf816,hybrid_destroyer,move
audio/units/hybrid_destroyer/deploy_move/Hybrid_What03.ogg,134902fe5238198479a3b2a72aed0ed060da9f2a6ec1a95ddec88a7ba5419610,hybrid_destroyer,move
audio/units/hybrid_destroyer/deploy_move/Hybrid_Yes00.ogg,162bea98f41da1345200a4351f38ece9a643b06658264d641dde3e6bcc353493,hybrid_destroyer,move
audio/units/hybrid_destroyer/deploy_move/Hybrid_Yes01.ogg,ab4d6977b841946d3cfb274064be1152f38076ea88e322777ba739a7179c1874,hybrid_destroyer,move
audio/units/hybrid_destroyer/deploy_move/Hybrid_Yes02.ogg,0ff4fd161acab77c5883898a4d70e57ca6376c45a57b6d344cfddcc4b738945f,hybrid_destroyer,move
audio/units/hybrid_destroyer/deploy_move/Hybrid_Yes03.ogg,ab61bd223196608c2679f9cdcfe0b60c8b0833b83fd898d4aa73860fb5935c5a,hybrid_destroyer,move
audio/units/hybrid_dominator/attack/Hybrid_Attack00.ogg,cf0cbb77d19bddcc82fbdc51af80d7f7ccaed75f8beecfabcb8246828c10c53c,hybrid_dominator,attack
audio/units/hybrid_dominator/attack/Hybrid_Attack01.ogg,29354240f0d8606a48feb4ce488d52ca5dac4995a5497f6d385f0e8013ba6644,hybrid_dominator,attack
audio/units/hybrid_dominator/attack/Hybrid_Attack02.ogg,be325b9f312843f77716ffba6fb543139b86a9b82791ef2d47ff2a00485edb2b,hybrid_dominator,attack
audio/units/hybrid_dominator/attack/Hybrid_Attack03.ogg,6531f4a758b3cb9bf657dc5ba6d1ca9ff7dbc61fdebe78ee43ec140a3a5283df,hybrid_dominator,attack
audio/units/hybrid_dominator/death/Hybrid_Death00.wav,059effb11cdb9f4690c0d98eb05009f1b4b5b37b531d1d7a6b41718614617b41,hybrid_dominator,death
audio/units/hybrid_dominator/death/Hybrid_Death01.wav,a0537e219b609711086dd5f07080ad61d6bf4468f81525ae11a7ba571553094f,hybrid_dominator,death
audio/units/hybrid_dominator/deploy_move/Hybrid_Ready00.ogg,83aea0af70c71a71874529b5fcb65ed3e5f6548ee4040312271cca0e00fea55c,hybrid_dominator,move
audio/units/hybrid_dominator/deploy_move/Hybrid_What00.ogg,529c0925b769f4aa51f1f1a121e2da34bf6896db41ff806d6dfaac91b7bbae07,hybrid_dominator,move
audio/units/hybrid_dominator/deploy_move/Hybrid_What01.ogg,4f362299fef52a54d0d09e974713b27055eed5afc2df17f46cbd38ba74c06ec1,hybrid_dominator,move
audio/units/hybrid_dominator/deploy_move/Hybrid_What02.ogg,c64359e8b6e799d05a89b88dd7132aa061fb5468024cf73e133469e95fbaf816,hybrid_dominator,move
audio/units/hybrid_dominator/deploy_move/Hybrid_What03.ogg,134902fe5238198479a3b2a72aed0ed060da9f2a6ec1a95ddec88a7ba5419610,hybrid_dominator,move
audio/units/hybrid_dominator/deploy_move/Hybrid_Yes00.ogg,162bea98f41da1345200a4351f38ece9a643b06658264d641dde3e6bcc353493,hybrid_dominator,move
audio/units/hybrid_dominator/deploy_move/Hybrid_Yes01.ogg,ab4d6977b841946d3cfb274064be1152f38076ea88e322777ba739a7179c1874,hybrid_dominator,move
audio/units/hybrid_dominator/deploy_move/Hybrid_Yes02.ogg,0ff4fd161acab77c5883898a4d70e57ca6376c45a57b6d344cfddcc4b738945f,hybrid_dominator,move
audio/units/hybrid_dominator/deploy_move/Hybrid_Yes03.ogg,ab61bd223196608c2679f9cdcfe0b60c8b0833b83fd898d4aa73860fb5935c5a,hybrid_dominator,move
audio/units/hybrid_maar/attack/Hybrid_Attack00.ogg,cf0cbb77d19bddcc82fbdc51af80d7f7ccaed75f8beecfabcb8246828c10c53c,hybrid_maar,attack
audio/units/hybrid_maar/attack/Hybrid_Attack01.ogg,29354240f0d8606a48feb4ce488d52ca5dac4995a5497f6d385f0e8013ba6644,hybrid_maar,attack
audio/units/hybrid_maar/attack/Hybrid_Attack02.ogg,be325b9f312843f77716ffba6fb543139b86a9b82791ef2d47ff2a00485edb2b,hybrid_maar,attack
audio/units/hybrid_maar/attack/Hybrid_Attack03.ogg,6531f4a758b3cb9bf657dc5ba6d1ca9ff7dbc61fdebe78ee43ec140a3a5283df,hybrid_maar,attack
audio/units/hybrid_maar/death/Hybrid_Death00.wav,059effb11cdb9f4690c0d98eb05009f1b4b5b37b531d1d7a6b41718614617b41,hybrid_maar,death
audio/units/hybrid_maar/death/Hybrid_Death01.wav,a0537e219b609711086dd5f07080ad61d6bf4468f81525ae11a7ba571553094f,hybrid_maar,death
audio/units/hybrid_maar/deploy_move/Hybrid_Ready00.ogg,83aea0af70c71a71874529b5fcb65ed3e5f6548ee4040312271cca0e00fea55c,hybrid_maar,move
audio/units/hybrid_maar/deploy_move/Hybrid_What00.ogg,529c0925b769f4aa51f1f1a121e2da34bf6896db41ff806d6dfaac91b7bbae07,hybrid_maar,move
audio/units/hybrid_maar/deploy_move/Hybrid_What01.ogg,4f362299fef52a54d0d09e974713b27055eed5afc2df17f46cbd38ba74c06ec1,hybrid_maar,move
audio/units/hybrid_maar/deploy_move/Hybrid_What02.ogg,c64359e8b6e799d05a89b88dd7132aa061fb5468024cf73e133469e95fbaf816,hybrid_maar,move
audio/units/hybrid_maar/deploy_move/Hybrid_What03.ogg,134902fe5238198479a3b2a72aed0ed060da9f2a6ec1a95ddec88a7ba5419610,hybrid_maar,move
audio/units/hybrid_maar/deploy_move/Hybrid_Yes00.ogg,162bea98f41da1345200a4351f38ece9a643b06658264d641dde3e6bcc353493,hybrid_maar,move
audio/units/hybrid_maar/deploy_move/Hybrid_Yes01.ogg,ab4d6977b841946d3cfb274064be1152f38076ea88e322777ba739a7179c1874,hybrid_maar,move
audio/units/hybrid_maar/deploy_move/Hybrid_Yes02.ogg,0ff4fd161acab77c5883898a4d70e57ca6376c45a57b6d344cfddcc4b738945f,hybrid_maar,move
audio/units/hybrid_maar/deploy_move/Hybrid_Yes03.ogg,ab61bd223196608c2679f9cdcfe0b60c8b0833b83fd898d4aa73860fb5935c5a,hybrid_maar,move
audio/units/hybrid_nemesis/attack/Hybrid_Attack00.ogg,cf0cbb77d19bddcc82fbdc51af80d7f7ccaed75f8beecfabcb8246828c10c53c,hybrid_nemesis,attack
audio/units/hybrid_nemesis/attack/Hybrid_Attack01.ogg,29354240f0d8606a48feb4ce488d52ca5dac4995a5497f6d385f0e8013ba6644,hybrid_nemesis,attack
audio/units/hybrid_nemesis/attack/Hybrid_Attack02.ogg,be325b9f312843f77716ffba6fb543139b86a9b82791ef2d47ff2a00485edb2b,hybrid_nemesis,attack
audio/units/hybrid_nemesis/attack/Hybrid_Attack03.ogg,6531f4a758b3cb9bf657dc5ba6d1ca9ff7dbc61fdebe78ee43ec140a3a5283df,hybrid_nemesis,attack
audio/units/hybrid_nemesis/death/Hybrid_Death00.wav,059effb11cdb9f4690c0d98eb05009f1b4b5b37b531d1d7a6b41718614617b41,hybrid_nemesis,death
audio/units/hybrid_nemesis/death/Hybrid_Death01.wav,a0537e219b609711086dd5f07080ad61d6bf4468f81525ae11a7ba571553094f,hybrid_nemesis,death
audio/units/hybrid_nemesis/deploy_move/Hybrid_Ready00.ogg,83aea0af70c71a71874529b5fcb65ed3e5f6548ee4040312271cca0e00fea55c,hybrid_nemesis,move
audio/units/hybrid_nemesis/deploy_move/Hybrid_What00.ogg,529c0925b769f4aa51f1f1a121e2da34bf6896db41ff806d6dfaac91b7bbae07,hybrid_nemesis,move
audio/units/hybrid_nemesis/deploy_move/Hybrid_What01.ogg,4f362299fef52a54d0d09e974713b27055eed5afc2df17f46cbd38ba74c06ec1,hybrid_nemesis,move
audio/units/hybrid_nemesis/deploy_move/Hybrid_What02.ogg,c64359e8b6e799d05a89b88dd7132aa061fb5468024cf73e133469e95fbaf816,hybrid_nemesis,move
audio/units/hybrid_nemesis/deploy_move/Hybrid_What03.ogg,134902fe5238198479a3b2a72aed0ed060da9f2a6ec1a95ddec88a7ba5419610,hybrid_nemesis,move
audio/units/hybrid_nemesis/deploy_move/Hybrid_Yes00.ogg,162bea98f41da1345200a4351f38ece9a643b06658264d641dde3e6bcc353493,hybrid_nemesis,move
audio/units/hybrid_nemesis/deploy_move/Hybrid_Yes01.ogg,ab4d6977b841946d3cfb274064be1152f38076ea88e322777ba739a7179c1874,hybrid_nemesis,move
audio/units/hybrid_nemesis/deploy_move/Hybrid_Yes02.ogg,0ff4fd161acab77c5883898a4d70e57ca6376c45a57b6d344cfddcc4b738945f,hybrid_nemesis,move
audio/units/hybrid_nemesis/deploy_move/Hybrid_Yes03.ogg,ab61bd223196608c2679f9cdcfe0b60c8b0833b83fd898d4aa73860fb5935c5a,hybrid_nemesis,move
audio/units/hybrid_reaver/attack/Hybrid_Attack00.ogg,cf0cbb77d19bddcc82fbdc51af80d7f7ccaed75f8beecfabcb8246828c10c53c,hybrid_reaver,attack
audio/units/hybrid_reaver/attack/Hybrid_Attack01.ogg,29354240f0d8606a48feb4ce488d52ca5dac4995a5497f6d385f0e8013ba6644,hybrid_reaver,attack
audio/units/hybrid_reaver/attack/Hybrid_Attack02.ogg,be325b9f312843f77716ffba6fb543139b86a9b82791ef2d47ff2a00485edb2b,hybrid_reaver,attack
audio/units/hybrid_reaver/attack/Hybrid_Attack03.ogg,6531f4a758b3cb9bf657dc5ba6d1ca9ff7dbc61fdebe78ee43ec140a3a5283df,hybrid_reaver,attack
audio/units/hybrid_reaver/death/Hybrid_Death00.wav,059effb11cdb9f4690c0d98eb05009f1b4b5b37b531d1d7a6b41718614617b41,hybrid_reaver,death
audio/units/hybrid_reaver/death/Hybrid_Death01.wav,a0537e219b609711086dd5f07080ad61d6bf4468f81525ae11a7ba571553094f,hybrid_reaver,death
audio/units/hybrid_reaver/deploy_move/Hybrid_Ready00.ogg,83aea0af70c71a71874529b5fcb65ed3e5f6548ee4040312271cca0e00fea55c,hybrid_reaver,move
audio/units/hybrid_reaver/deploy_move/Hybrid_What00.ogg,529c0925b769f4aa51f1f1a121e2da34bf6896db41ff806d6dfaac91b7bbae07,hybrid_reaver,move
audio/units/hybrid_reaver/deploy_move/Hybrid_What01.ogg,4f362299fef52a54d0d09e974713b27055eed5afc2df17f46cbd38ba74c06ec1,hybrid_reaver,move
audio/units/hybrid_reaver/deploy_move/Hybrid_What02.ogg,c64359e8b6e799d05a89b88dd7132aa061fb5468024cf73e133469e95fbaf816,hybrid_reaver,move
audio/units/hybrid_reaver/deploy_move/Hybrid_What03.ogg,134902fe5238198479a3b2a72aed0ed060da9f2a6ec1a95ddec88a7ba5419610,hybrid_reaver,move
audio/units/hybrid_reaver/deploy_move/Hybrid_Yes00.ogg,162bea98f41da1345200a4351f38ece9a643b06658264d641dde3e6bcc353493,hybrid_reaver,move
audio/units/hybrid_reaver/deploy_move/Hybrid_Yes01.ogg,ab4d6977b841946d3cfb274064be1152f38076ea88e322777ba739a7179c1874,hybrid_reaver,move
audio/units/hybrid_reaver/deploy_move/Hybrid_Yes02.ogg,0ff4fd161acab77c5883898a4d70e57ca6376c45a57b6d344cfddcc4b738945f,hybrid_reaver,move
audio/units/hybrid_reaver/deploy_move/Hybrid_Yes03.ogg,ab61bd223196608c2679f9cdcfe0b60c8b0833b83fd898d4aa73860fb5935c5a,hybrid_reaver,move
audio/units/marauder/chatter/Marauder_What02.ogg,1948bedd563220b7a84f0b3c65955826977d4f78498d8753586c57334928c8ca,marauder,move
audio/units/marauder/chatter/Marauder_What03.ogg,0e183c53aba3a7341bfacf2356b536e0cd3f2e0254fb7637096beb6534c54dd5,marauder,move
audio/units/marauder/chatter/Marauder_What04.ogg,15064b37598426e9eda2d20bca0e7864412c4670cfec1e5fedea1bf89907df2e,marauder,move
audio/units/marauder/chatter/Marauder_What05.ogg,eece19a11fddbe19c17734d83dc44178ff858abcafb41ec856129ea367012d9b,marauder,move
audio/units/marauder/deploy_move/Marauder_What02.ogg,1948bedd563220b7a84f0b3c65955826977d4f78498d8753586c57334928c8ca,marauder,move
audio/units/marauder/deploy_move/Marauder_What03.ogg,0e183c53aba3a7341bfacf2356b536e0cd3f2e0254fb7637096beb6534c54dd5,marauder,move
audio/units/marauder/deploy_move/Marauder_What04.ogg,15064b37598426e9eda2d20bca0e7864412c4670cfec1e5fedea1bf89907df2e,marauder,move
audio/units/marauder/deploy_move/Marauder_What05.ogg,eece19a11fddbe19c17734d83dc44178ff858abcafb41ec856129ea367012d9b,marauder,move
