asset_path,roles,source,sha256
audio/units/overseer/canonical/d000d9e1870f1a19__Overseer_What4.ogg,move,SC2 game-data canonical recovery,d000d9e1870f1a193fe2206c76d9394e46c4422349b6fac54882349122bca092
audio/units/overseer/canonical/84ee24c6f1bcb40e__Overseer_What5.ogg,move,SC2 game-data canonical recovery,84ee24c6f1bcb40ee4b543b65ee4028ddcdce41d8f46c68131c2fff1c3a11242
audio/units/overseer/canonical/16882ec924b0bda9__Overseer_What0.ogg,move|chatter,SC2 game-data canonical recovery,16882ec924b0bda90ec001bc347e3c968f76b0382df1c1d2cc1d6579f8ca4059
audio/units/phoenix/canonical/301ec0ec59de8eb6__Phoenix_Ready00.ogg,move,SC2 game-data canonical recovery,301ec0ec59de8eb6dea4539c81d3137381b1f2c2dfae3e4cfd20e26d24d963da
audio/units/phoenix/canonical/4684cd17eb07b4e9__Phoenix_What00.ogg,move,SC2 game-data canonical recovery,4684cd17eb07b4e90b2710cbc75778ccc5b8ba1e9802a3e783c3e9495a939747
audio/units/phoenix/canonical/fe208960cbae34b6__Phoenix_What01.ogg,move,SC2 game-data canonical recovery,fe208960cbae34b6ede431544c302aea6e7737206d35055cbcf7b443c9927f93
audio/units/phoenix/canonical/4554bdd1efd21f74__Phoenix_What02.ogg,move,SC2 game-data canonical recovery,4554bdd1efd21f74d18d28cc77268b30905e01854f9dc157375061855c026f4d
audio/units/phoenix/canonical/6ed01f1bdbcb5583__Phoenix_What03.ogg,move,SC2 game-data canonical recovery,6ed01f1bdbcb55831901dded1997c9da281ed0bcb085486d49bfb41d3398d1a1
audio/units/ravager/canonical/4b7ce0fad57060fd__Ravager_Vox_Death01.wav,death,SC2 game-data canonical recovery,4b7ce0fad57060fdeea64de9c0cc7c02773afbba5222d58675fe8aa139566f8a
audio/units/ravager/canonical/9c83c4c057f0e63b__Ravager_Vox_Ok01.wav,move,SC2 game-data canonical recovery,9c83c4c057f0e63b518c0d29bde748af831a52298c470a586b72688129e633b9
audio/units/ravager/canonical/942c6e3dd4051aca__Ravager_Vox_Ok02.wav,move,SC2 game-data canonical recovery,942c6e3dd4051aca71ecaea2bc7e7e5142273f5b36fdb3e18986eccc947d648a
audio/units/ravager/canonical/c5bfdec79daaa7c3__Ravager_Vox_Ok03.wav,move,SC2 game-data canonical recovery,c5bfdec79daaa7c31eb04b5b7fcf307338edccbba3b51741bcce6e81ecc68591
audio/units/ravager/canonical/dfd825a5098c7c6c__Ravager_Vox_Ok04.wav,move,SC2 game-data canonical recovery,dfd825a5098c7c6cdc7097cea5db2fcdc5698f28fb9c5cd338fbda62dc54bbc6
audio/units/ravager/canonical/50ae460ca5a7ed4e__Ravager_Vox_Ok05.wav,move,SC2 game-data canonical recovery,50ae460ca5a7ed4efaa4574a51e8c0480766a93c3fc9714abbb3ebb420352e06
audio/units/raven/canonical/a720d48826f264ab__Raven_PointDefenseDroneWhat0.wav,move,SC2 game-data canonical recovery,a720d48826f264ab25505a994cb3681aab057589292829c3bf0e199282918010
audio/units/raven/canonical/7f9944e368b91d43__Raven_Yes00.ogg,move,SC2 game-data canonical recovery,7f9944e368b91d43bf0cd0f1020e38634b5359163c4fad691cbf3b9de28af4b7
audio/units/reaper/canonical/75873cfcb2b9ef5e__Reaper_Death00.wav,death,SC2 game-data canonical recovery,75873cfcb2b9ef5e20450c36285ccdc9c367b6a75063b5502cb7cd3c95b6bc3d
audio/units/reaper/canonical/f6048e094415eec0__Reaper_Death01.wav,death,SC2 game-data canonical recovery,f6048e094415eec03db9eae13bd323a55ff132f3f9075f2d1af5d96ae368aaff
audio/units/reaper/canonical/97b55045c6e6883f__ReaperWhat05.ogg,move,SC2 game-data canonical recovery,97b55045c6e6883f92da850ea1b6ae4f14c6cb33132e5c13663e6f0119597f55
audio/units/reaper/canonical/1ea2f1f0bdbd6699__ReaperWhat06.ogg,move,SC2 game-data canonical recovery,1ea2f1f0bdbd6699883df3d4cdedc8d18c826db88a5cf4621b073d58b56a15f3
audio/units/reaper/canonical/4dd90f7076e45ac9__Reaper_Ready00.ogg,move,SC2 game-data canonical recovery,4dd90f7076e45ac987d572020beb27eb907faa5708eab5536f85fc979d126752
audio/units/reaper/canonical/44b1ab1107dc610b__Reaper_What01.ogg,move,SC2 game-data canonical recovery,44b1ab1107dc610b24272242e81c6ce66058caae7b1b03d339b1db967b7d820e
audio/units/reaper/canonical/a6be31be1e5608a2__Reaper_What02.ogg,move,SC2 game-data canonical recovery,a6be31be1e5608a2eb83a3ef524de17f49363ed644135be089d02cbf46a74753
audio/units/reaper/canonical/0fd46838e12daa52__Reaper_What03.ogg,move,SC2 game-data canonical recovery,0fd46838e12daa523e743e053119179ab55f97504124e53170b2dabc71d6c1ad
audio/units/reaper/canonical/6b3460a813c80b1f__Reaper_What04.ogg,move,SC2 game-data canonical recovery,6b3460a813c80b1f8859891e0c6ed8009ce6be05865fd951d1fd679ba3a50d53
audio/units/reaper/canonical/34bf3941dc285a60__Reaper_Yes00.ogg,move,SC2 game-data canonical recovery,34bf3941dc285a608f122d9f44d75f85bbf34903581169c49707daf506e32905
audio/units/reaper/canonical/307709577eafaea4__Reaper_Yes01.ogg,move,SC2 game-data canonical recovery,307709577eafaea421b910b76c67d750c20cef4f147e94c8d9f33254386bb4e6
audio/units/scout/canonical/53af8738cd535aac__Scout_Death00.wav,death,SC2 game-data canonical recovery,53af8738cd535aac11ca16faaf1a0cf7a225c87888e575cb5c3e04850777e50d
audio/units/scout/canonical/325d908c4ae31955__Scout_Ready00.ogg,move,SC2 game-data canonical recovery,325d908c4ae319550d26b3626a30a0f7264319b3b25d4708686ae65150213a31
audio/units/siege_tank/canonical/780ebb517abf5569__SiegeTank_Death00.wav,death,SC2 game-data canonical recovery,780ebb517abf5569e9e1d97f4b7e0da6ca1bceb3f5840ef8fc641e0c92621231
audio/units/siege_tank/canonical/5ba2110701726c02__SiegeTank_Yes00.ogg,move,SC2 game-data canonical recovery,5ba2110701726c02754d8030d1dc8e28f4205eb5380dd87b1697f3d24b8b2e95
audio/units/swarm_host/canonical/10f73fc02ac2f6df__SwarmHost_Death_00.wav,death,SC2 game-data canonical recovery,10f73fc02ac2f6dfa0226e3f27efcd95f5a22862e095760136964da7571cc477
audio/units/swarm_host/canonical/efa77212b2e416fd__SwarmHost_Ready_00.ogg,move,SC2 game-data canonical recovery,efa77212b2e416fd7fd71d5556b959b56e19d64c0d78118fe0e57649b7055233
audio/units/swarm_host/canonical/a48d521326a6915f__SwarmHost_Ready_01.ogg,move,SC2 game-data canonical recovery,a48d521326a6915f1625b8b9caf89bc7697c7bd99a3ede4255bea23a6c71e0bd
audio/units/swarm_host/canonical/cadaa88ffbabff4d__SwarmHost_Ready_02.ogg,move,SC2 game-data canonical recovery,cadaa88ffbabff4d67a0bf08f9e4c91d1c08f4b3b99ff01e65bf1333b96c03f0
audio/units/swarm_host/canonical/b45a234f9c9d9ac5__SwarmHost_What_00.ogg,move|chatter,SC2 game-data canonical recovery,b45a234f9c9d9ac50b5e2faf1277241d1407480870fc9a9f8b3c5bbecaa0df71
audio/units/swarm_host/canonical/d1251b17805f2cdc__SwarmHost_What_01.ogg,move|chatter,SC2 game-data canonical recovery,d1251b17805f2cdc670f09c2df2ff8e8e71a3be98b12786a0067b86cc7a85e12
audio/units/swarm_host/canonical/ab716642db1acaa4__SwarmHost_What_02.ogg,move|chatter,SC2 game-data canonical recovery,ab716642db1acaa4ceb9e301062e77e9588f348c61f13ff77c1ba007f0150a54
audio/units/swarm_host/canonical/43e32d46cb1d05b3__SwarmHost_What_04.ogg,move|chatter,SC2 game-data canonical recovery,43e32d46cb1d05b30969e8b927de4a26f9b8e86f90e99d48c845128657ed460f
audio/units/swarm_host/canonical/c9d35b2a40704c99__SwarmHost_What_05.ogg,move|chatter,SC2 game-data canonical recovery,c9d35b2a40704c9998f33641e44de08c5fa5ebb41e203923d741a9c258e59642
audio/units/swarm_host/canonical/23d90be4c60895af__SwarmHost_What_06.ogg,move|chatter,SC2 game-data canonical recovery,23d90be4c60895aff509c578652f44881ec99e5a8f73a0b60eb145f2ea9e52c3
audio/units/swarm_host/canonical/da95fcd211959673__SwarmHost_What_07.ogg,move|chatter,SC2 game-data canonical recovery,da95fcd2119596737daf48274c48392f7ec573ca340d71c0d5a12508472973d0
audio/units/swarm_host/canonical/9684bbbf50b9bf57__SwarmHost_What_08.ogg,move|chatter,SC2 game-data canonical recovery,9684bbbf50b9bf57868d0f981c574c7f9a0c17f5c86a69b41134e8f9d4a0291a
audio/units/tempest/canonical/d333804a78f95651__zVO_ProtossTempest_CarrierShip_021.ogg,attack,SC2 game-data canonical recovery,d333804a78f956517bdd8fdee733a9d6c0f7b0f2119d6b8623ccfbbbb869e5ac
audio/units/tempest/canonical/661e45ce59a24987__zVO_ProtossTempest_CarrierShip_022.ogg,attack,SC2 game-data canonical recovery,661e45ce59a249872573091ac8f50ad91e665d849e332cb34dfe2a20174f5a59
audio/units/tempest/canonical/a66626519682d93c__zVO_ProtossTempest_CarrierShip_023.ogg,attack,SC2 game-data canonical recovery,a66626519682d93c75910d103dfb156c68230533b945ec881999940ce1d8b383
audio/units/tempest/canonical/6c1a045a80796580__zVO_ProtossTempest_CarrierShip_024.ogg,attack,SC2 game-data canonical recovery,6c1a045a80796580fab5250a7951faeb4a94bc53562346e8e1a8f53691ac2ec0
audio/units/tempest/canonical/d4fb7775b8e0ec01__zVO_ProtossTempest_CarrierShip_025.ogg,attack,SC2 game-data canonical recovery,d4fb7775b8e0ec01a2052e80e5225a3fb6a7e979c7eb6e381bfe4a33fe3a53a6
audio/units/tempest/canonical/4076c8150c33b9b5__zVO_ProtossTempest_CarrierShip_026.ogg,attack,SC2 game-data canonical recovery,4076c8150c33b9b5413b0050e030c34f670d5d2cd86ef8015868ed2f06943161
audio/units/tempest/canonical/a323d9bfe356f91c__zVO_ProtossTempest_CarrierShip_027.ogg,attack,SC2 game-data canonical recovery,a323d9bfe356f91c3bbc81141a64a6a7ea875f98849244712ad436254c3350ed
audio/units/tempest/canonical/e9f2c416db279a87__zVO_ProtossTempest_CarrierShip_030.ogg,chatter,SC2 game-data canonical recovery,e9f2c416db279a87e7204e3f884c5cdaf64f9b5899e9f3eafd134f0f21f395d8
audio/units/tempest/canonical/cad890630aa1ceb6__zVO_ProtossTempest_CarrierShip_031.ogg,chatter,SC2 game-data canonical recovery,cad890630aa1ceb631463a35b0bf71cf0bdb5535354681aed7a1e9f9d56853e3
audio/units/tempest/canonical/29c2dff36e854601__zVO_ProtossTempest_CarrierShip_032.ogg,chatter,SC2 game-data canonical recovery,29c2dff36e8546019c699f6f37f405acf2cd07b82dc3e746df432e688f4f27cb
audio/units/tempest/canonical/d0e22b9507722ac7__zVO_ProtossTempest_CarrierShip_033.ogg,chatter,SC2 game-data canonical recovery,d0e22b9507722ac7bd9fdf8fc7e1955efc47b5e069411bbc653f5f621e5700c1
audio/units/tempest/canonical/7ad4ccfbfb24d43e__zVO_ProtossTempest_CarrierShip_034.ogg,chatter,SC2 game-data canonical recovery,7ad4ccfbfb24d43e5bb6204b13e9faf347dc2a50641c3a7019044bc2055a886b
audio/units/tempest/canonical/435b5e38bb84de0b__zVO_ProtossTempest_CarrierShip_035.ogg,chatter,SC2 game-data canonical recovery,435b5e38bb84de0bc2527b454c685300a4987c1fa594ce38452cc80862648d93
audio/units/tempest/canonical/a8658375b2b0bfe7__zVO_ProtossTempest_CarrierShip_036.ogg,chatter,SC2 game-data canonical recovery,a8658375b2b0bfe746c12e01718321ffdea8c2ae0faeeec9315492b0cecf9f35
audio/units/tempest/canonical/d42bb3029dbd3eda__zVO_ProtossTempest_CarrierShip_037.ogg,chatter,SC2 game-data canonical recovery,d42bb3029dbd3edabf872855289674bc3053864837a53b196617a711b75793a6
audio/units/tempest/canonical/b73fa6810b169d6d__zVO_ProtossTempest_CarrierShip_038.ogg,chatter,SC2 game-data canonical recovery,b73fa6810b169d6dfb942e08bc24610aa13bae35115f08d59fd8744ebfec98f9
audio/units/tempest/canonical/35ff71c66c3d5c7e__zVO_ProtossTempest_CarrierShip_039.ogg,chatter,SC2 game-data canonical recovery,35ff71c66c3d5c7e06265ed8952e778dcf77fd0e92b99117f54b54ed5c6e7e52
audio/units/tempest/canonical/b7e94b9661bb6012__zVO_ProtossTempest_CarrierShip_040.ogg,death,SC2 game-data canonical recovery,b7e94b9661bb601205c0f7ae7ec221550956e6ff7eaf003fdbd4c44cdc9f9dd7
audio/units/tempest/canonical/d9507cd589582a66__zVO_ProtossTempest_CarrierShip_040.ogg,death,SC2 game-data canonical recovery,d9507cd589582a6674b0bf3011286d2b38f61cedca79a16444e3e70cc335865c
audio/units/tempest/canonical/7a1ed72ea366cf4b__zVO_ProtossTempest_CarrierShip_005.ogg,move,SC2 game-data canonical recovery,7a1ed72ea366cf4b7c54648ef65d1e90aecbefaded6a661674f5f4a2196afc6a
audio/units/tempest/canonical/6cfef2178d968312__zVO_ProtossTempest_CarrierShip_006.ogg,move,SC2 game-data canonical recovery,6cfef2178d9683125fa5aaf186c5e7ffed46ef13b226e6d90afc74d11a300bae
audio/units/tempest/canonical/4951215010e2adbd__zVO_ProtossTempest_CarrierShip_007.ogg,move,SC2 game-data canonical recovery,4951215010e2adbd48f9248ebc168da8232ff5cf0bc40d4d376aed360f1e5b97
audio/units/tempest/canonical/5690ba77f7775927__zVO_ProtossTempest_CarrierShip_008.ogg,move,SC2 game-data canonical recovery,5690ba77f77759276f460126502400a67788f2bfa7f42f7ed3b7a0a338078c43
audio/units/tempest/canonical/e04f15940b8e3f1c__zVO_ProtossTempest_CarrierShip_009.ogg,move,SC2 game-data canonical recovery,e04f15940b8e3f1c726fdba216d0ef8634ab4cc0cd8ec1eb91433438d92af9b2
audio/units/tempest/canonical/d64268c95762a680__zVO_ProtossTempest_CarrierShip_010.ogg,move,SC2 game-data canonical recovery,d64268c95762a680d95454c52c464a566025bb6ec37ad5317f72961a8a17f44f
audio/units/tempest/canonical/74d3556adc660e84__zVO_ProtossTempest_CarrierShip_011.ogg,move,SC2 game-data canonical recovery,74d3556adc660e840dd374c90004bcc8fa759399fa29447cbbf27fd82808ada7
audio/units/tempest/canonical/b5c27f0564e698c0__zVO_ProtossTempest_CarrierShip_012.ogg,move,SC2 game-data canonical recovery,b5c27f0564e698c0f26433e6c1e55c7f7124ba77829a62bdcf1352aede7e8bc2
audio/units/tempest/canonical/c161307172a24832__zVO_ProtossTempest_CarrierShip_013.ogg,move,SC2 game-data canonical recovery,c161307172a248326cc5b62f4d18550b6069de975a3899bb94afaa110595eed6
audio/units/tempest/canonical/89245973f268ac3d__zVO_ProtossTempest_CarrierShip_014.ogg,move,SC2 game-data canonical recovery,89245973f268ac3de53afe593db355c9a6a640c737043530ee5d6c18f9ca1716
audio/units/tempest/canonical/1ddce9af94f49f66__zVO_ProtossTempest_CarrierShip_015.ogg,move,SC2 game-data canonical recovery,1ddce9af94f49f66483c88e19fb2e28ea4132b2404bc56842e5ff0570eeaf565
audio/units/tempest/canonical/5ecc058d34f59649__zVO_ProtossTempest_CarrierShip_016.ogg,move,SC2 game-data canonical recovery,5ecc058d34f596497d69ba284a7aa1acd47dabbe00834ffd642f9452a427d6e2
audio/units/tempest/canonical/2022f315de1e4d5f__zVO_ProtossTempest_CarrierShip_017.ogg,move,SC2 game-data canonical recovery,2022f315de1e4d5f3770a23096b2da0823d718024008c36f20b906ddc7eae4cb
audio/units/tempest/canonical/270841f8d38fb546__zVO_ProtossTempest_CarrierShip_018.ogg,move,SC2 game-data canonical recovery,270841f8d38fb546a8782edfbea586c232be55b22f20be2430f220ec6727ced2
audio/units/tempest/canonical/a96d92172e41530b__zVO_ProtossTempest_CarrierShip_019.ogg,move,SC2 game-data canonical recovery,a96d92172e41530b0b831f4bd33809451020c08582d85fa671f7451481e6effd
audio/units/tempest/canonical/fa9369c7c668e2a2__zVO_ProtossTempest_CarrierShip_020.ogg,move,SC2 game-data canonical recovery,fa9369c7c668e2a22b12673da25bccdeb25a8d1ce33ef8202cfcbbacbb3ca8b6
audio/units/thor/canonical/805242a354fc2698__Thor_Ready00.ogg,move,SC2 game-data canonical recovery,805242a354fc2698d721b47345924a65f9a89ad660adb2c598d8001c084aa728
audio/units/thor/canonical/f9fae3073185f50a__Thor_What00.ogg,move,SC2 game-data canonical recovery,f9fae3073185f50abe4f813325093b74864afc71fded930deccae44a28e48f6a
audio/units/thor/canonical/fb103190f41719fb__Thor_What01.ogg,move,SC2 game-data canonical recovery,fb103190f41719fbb84733feca1550074f9cc2c204e0d8efc1d341c945136264
audio/units/thor/canonical/a9e434512c742ec4__Thor_What02.ogg,move,SC2 game-data canonical recovery,a9e434512c742ec49b2a1c9356e80349c50dc848276c6e0d33230ebcc5d2ced2
audio/units/thor/canonical/cb3042b056db0ff4__Thor_What03.ogg,move,SC2 game-data canonical recovery,cb3042b056db0ff46e2c56370002b617251790acae5a2fd695e13b4b4c508136
audio/units/thor/canonical/263a02b5bca4fd96__Thor_What04.ogg,move,SC2 game-data canonical recovery,263a02b5bca4fd9651b688f01b8e8b62092dbe5eb167ad5921bd004e5e69cf6d
audio/units/thor/canonical/f0aa3baa4ab12df6__Thor_What05.ogg,move,SC2 game-data canonical recovery,f0aa3baa4ab12df654ee4fd5b6b7fc0d1b667a1b6721bc2372861baeb672c4ce
audio/units/thor/canonical/18bee6f07ba4beaa__Thor_What06.ogg,move,SC2 game-data canonical recovery,18bee6f07ba4beaa7e7b56405ceffb12faa87ed80f4c759325480369df888840
audio/units/thor/canonical/d1d9612834e6869c__Thor_What07.ogg,move,SC2 game-data canonical recovery,d1d9612834e6869c4feec80378f3018a7b57df40797bae8ff8ff9d3c7e640106
audio/units/ultralisk/canonical/2ae6b0ca265d1ebc__Ultralisk_Death0.wav,death,SC2 game-data canonical recovery,2ae6b0ca265d1ebc691fd22c84fedc03b581e05d0f5f08394d60be2668e3372d
audio/units/ultralisk/canonical/425c7619bf512c0b__Ultralisk_Death1.wav,death,SC2 game-data canonical recovery,425c7619bf512c0bf5e8e2edad06ec493e8c740ad197f50dfd1ba6b83b16cad7
audio/units/ultralisk/canonical/b480d13cd51d5807__Ultralisk_Death2.wav,death,SC2 game-data canonical recovery,b480d13cd51d580720f37142eae709b6bf30afb31ded161fe66371a9dca366d5
audio/units/ultralisk/canonical/44fdace49821a470__Ultralisk_Death3.wav,death,SC2 game-data canonical recovery,44fdace49821a4707c6a715aa230b15ca584a56302c6f7dd0e41d1f5432c1738
audio/units/ultralisk/canonical/34af522615990422__UltraLisk_Ready0.ogg,move,SC2 game-data canonical recovery,34af5226159904228397d09d69930a1a9ccc9ce5c552f232b567ff9f8f6c3f5e
audio/units/ultralisk/canonical/dcafe166983c9e83__UltraLisk_Ready1.ogg,move,SC2 game-data canonical recovery,dcafe166983c9e83b3cd50b1927acc7e9b71d08924ca9796371b251bcd506c0b
audio/units/ultralisk/canonical/afe833451e0471e4__UltraLisk_Ready2.ogg,move,SC2 game-data canonical recovery,afe833451e0471e401c971714cfa529a7fe1cac293acc17f4a794639e8cd0ec4
audio/units/ultralisk/canonical/ede0f008fa6142c0__UltraLisk_What0.ogg,move,SC2 game-data canonical recovery,ede0f008fa6142c0e269aed1793ad8d59d21c47b27ebc604eabf87b874815f06
audio/units/viking/canonical/318cc3152d9d4006__Viking_Ready00.ogg,move,SC2 game-data canonical recovery,318cc3152d9d4006f6d41319521589e242811261643a7b94ae1340366fd6674f
audio/units/viking/canonical/f41aef37a950c396__Viking_What00.ogg,move,SC2 game-data canonical recovery,f41aef37a950c396a97f111fc993275dde419e2902b5479459d0fd91bda39937
audio/units/viking/canonical/4b79842102ff2fea__Viking_What01.ogg,move,SC2 game-data canonical recovery,4b79842102ff2fea62a0ea1d1dd34883dd794782be12bf2d3266162f59e519d7
audio/units/viking/canonical/a3c7bf089590b77a__Viking_What02.ogg,move,SC2 game-data canonical recovery,a3c7bf089590b77a28c389a6f9a650f24dc0449c0dd9b180ed21c1ef20a3c01d
audio/units/viking/canonical/63f55ad9be900176__Viking_What03.ogg,move,SC2 game-data canonical recovery,63f55ad9be900176810d60e3c86348385c9397823dcbe07bf8ffb40fb7d4c98b
audio/units/viking/canonical/dfd673f38f3436ab__Viking_What04.ogg,move,SC2 game-data canonical recovery,dfd673f38f3436ab4235ae41e5656a95919dbc93f296da51dfd567c5e96f5fe3
audio/units/viking/canonical/1ecb43efd8d4b339__Viking_Yes00.ogg,move,SC2 game-data canonical recovery,1ecb43efd8d4b339786fd1ab8b6724fd1110ab4ccf02b08592e751aea09feb11
audio/units/viper/canonical/8a8ff7bbc9b27f68__LairViper_What_00.ogg,attack|move|chatter,SC2 game-data canonical recovery,8a8ff7bbc9b27f688c5bb95f351600ed011a84aa705e89b807f924ba140e8d5f
audio/units/viper/canonical/f2c205b381816f02__LairViper_What_01.ogg,attack|move|chatter,SC2 game-data canonical recovery,f2c205b381816f026d047fcff34d3bfee70dffbc3dd044f75a4a10faa57812e6
audio/units/viper/canonical/910d0e0bd8e7e92e__LairViper_What_02.ogg,attack|move|chatter,SC2 game-data canonical recovery,910d0e0bd8e7e92e5c6b7ca48de7d6cf5a98c07339cd807c1fae23d0b372b658
audio/units/viper/canonical/42a0aaf238a6e236__LairViper_What_03.ogg,attack|move|chatter,SC2 game-data canonical recovery,42a0aaf238a6e2362c9dc5f5c3e628552481e3961727fefa51a8020e3a7ea9bb
audio/units/viper/canonical/5354a102ea938063__LairViper_What_04.ogg,attack|move|chatter,SC2 game-data canonical recovery,5354a102ea938063bf01c9e0a671e85ceef850e470007cba08445f791b52c8e2
audio/units/viper/canonical/9cc4b9ae04d17a0c__LairViper_What_05.ogg,attack|move|chatter,SC2 game-data canonical recovery,9cc4b9ae04d17a0c29b1c2b8f2d4551360eb8bb9fbecf62cf96085b60a62e601
audio/units/viper/canonical/ecffb64d6ac5938f__LairViper_What_06.ogg,attack|move|chatter,SC2 game-data canonical recovery,ecffb64d6ac5938fc39a10cc604d17ad3aeb6fc032fe884e296b47ddfe8591c7
audio/units/viper/canonical/9efcef90d6a6305f__LairViper_Ready_00.ogg,move,SC2 game-data canonical recovery,9efcef90d6a6305f83cea55139e07b8c1969c89916b71f692c79a4523408fb70
audio/units/viper/canonical/da24d653f218de2c__LairViper_Ready_01.ogg,move,SC2 game-data canonical recovery,da24d653f218de2c11959b997658f43a9c602eba4046c5907f516920143c3894
audio/units/viper/canonical/a9e4474b15193c06__LairViper_Ready_02.ogg,move,SC2 game-data canonical recovery,a9e4474b15193c06d7a35a6049875baaef4d751e71b79a4613b2d36e4445c4b9
audio/units/void_ray/canonical/40dcb1d96c5a7105__VoidRay_Ready00.ogg,move,SC2 game-data canonical recovery,40dcb1d96c5a710538157720eda0dd2e1565d303fcd89ade2880bb81b2cba4e1
audio/units/void_ray/canonical/46907b3432ceca2b__VoidRay_Ready01.ogg,move,SC2 game-data canonical recovery,46907b3432ceca2bf168c8c2d6b676909beacaa10cf5192495a70a18f26ab3f9
audio/units/void_ray/canonical/3e284b04eac71b07__VoidRay_What00.ogg,move,SC2 game-data canonical recovery,3e284b04eac71b07fd6384178f9d5db7fa51d2424aaced8b5bc412685eae7545
audio/units/void_ray/canonical/46ffc0059efddd80__VoidRay_What01.ogg,move,SC2 game-data canonical recovery,46ffc0059efddd805b87fb8d1d3268e47617ed4abc533b049d9b529f0db2e978
audio/units/void_ray/canonical/84fdc5c70265aac9__VoidRay_What02.ogg,move,SC2 game-data canonical recovery,84fdc5c70265aac954dd7244811dc95f2599d1a326a64a6e75da19323a40de04
audio/units/warp_prism/canonical/6664228e95e8697b__PhasePrism_Ready00.ogg,move,SC2 game-data canonical recovery,6664228e95e8697b5b01049efea16ee6f59990d1a605e19d1019a6dc3cfaf5a1
audio/units/warp_prism/canonical/c26a7e1d12cb6647__PhasePrism_Ready01.ogg,move,SC2 game-data canonical recovery,c26a7e1d12cb664731fa5c17d86b266dce5dba8eed3eaf410c855fe87e6e59a8
audio/units/warp_prism/canonical/cc75bf81fcf6ac6a__PhasePrism_Ready02.ogg,move,SC2 game-data canonical recovery,cc75bf81fcf6ac6a485f10eab3fbb9678875df677fb4620d4413dd3f42208651
audio/units/warp_prism/canonical/82289ce1e8c8403a__PhasePrism_Ready03.ogg,move,SC2 game-data canonical recovery,82289ce1e8c8403a440b893610c24f7adb0ba52fdd61f755b081bba872dcc5d0
audio/units/warp_prism/canonical/12815ad31b81af6f__PhasePrism_What00.ogg,move,SC2 game-data canonical recovery,12815ad31b81af6fd447a7effcae2e362eb424f18a711f3ae870183d69abf2e4
audio/units/warp_prism/canonical/befa306416ed3935__PhasePrism_What01.ogg,move,SC2 game-data canonical recovery,befa306416ed39353362465e8775165b6180201497af6633633fd81a5571f96b
audio/units/warp_prism/canonical/3021ef8ff6d9010b__PhasePrism_What02.ogg,move,SC2 game-data canonical recovery,3021ef8ff6d9010b4a892d3c926097c5c180982674a1d23adb6157ad55b0e54e
audio/units/warp_prism/canonical/ceaf8ad7688b4b59__PhasePrism_What03.ogg,move,SC2 game-data canonical recovery,ceaf8ad7688b4b59f7e33c0e799d43fe686830c65df378d58881cb2987917de4
